position	var_name	gene_symbol	marker_name	ensembl_gene_id	highly_variable
31246	CU467861.10	snord80.2	snord80.2	ENSDARG00000116829	0
31247	pimr41	pimr41	pimr41	ENSDARG00000116830	0
31248	CR749164.1	CR749164.1	cr749164.1	ENSDARG00000116832	0
31249	CABZ01077220.3	CABZ01077220.3	cabz01077220.3	ENSDARG00000116833	0
31250	park7	park7	park7	ENSDARG00000116835	0
31251	CABZ01040055.1	thfp5	thfp5-1	ENSDARG00000116837	0
31252	taar19s	taar19s	taar19s	ENSDARG00000116838	0
31253	BX640536.2	BX640536.2	bx640536.2	ENSDARG00000116840	0
31254	BX324216.4	BX324216.4	bx324216.4	ENSDARG00000116843	0
31255	izumo1	izumo1	izumo1	ENSDARG00000116848	0
31256	CU929048.1	CU929048.1	cu929048.1	ENSDARG00000116852	0
31257	AL929195.10	AL929195.10	al929195.10	ENSDARG00000116853	0
31258	CR383662.8	si:dkey-207j16.8	si:dkey-207j16.8	ENSDARG00000116855	0
31259	CR933812.1	CR933812.1	cr933812.1	ENSDARG00000116857	0
31260	pimr64-1	pimr64	pimr64	ENSDARG00000116862	0
31261	CU984579.1	CU984579.1	cu984579.1	ENSDARG00000116863	0
31262	CR846093.3	CR846093.3	cr846093.3	ENSDARG00000116865	0
31263	si:dkey-58b18.10-2	si:dkey-58b18.7	si:dkey-58b18.7	ENSDARG00000116868	0
31264	pimr151	pimr151	pimr151	ENSDARG00000116869	0
31265	BX284638.2	BX284638.2	bx284638.2	ENSDARG00000116871	0
31266	BX088712.13	BX088712.13	bx088712.13	ENSDARG00000116873	0
31267	CU915571.2	CU915571.2	cu915571.2	ENSDARG00000116874	0
31268	AL772250.1	AL772250.1	al772250.1	ENSDARG00000116876	0
31269	CR352220.2	CR352220.2	cr352220.2	ENSDARG00000116881	0
31270	CR388206.17	CR388206.17	cr388206.17	ENSDARG00000116887	0
31271	BX005442.4	BX005442.4	bx005442.4	ENSDARG00000116893	0
31272	BX004842.2	gjd4	gjd4	ENSDARG00000116895	0
31273	BX005328.1	BX005328.1	bx005328.1	ENSDARG00000116896	0
31274	rln3b	rln3b	rln3b	ENSDARG00000116898	0
31275	CT583720.1	CT583720.1	ct583720.1	ENSDARG00000116909	0
31276	BX321887.15	BX321887.15	bx321887.15	ENSDARG00000116910	0
31277	CABZ01002521.2	CABZ01002521.2	cabz01002521.2	ENSDARG00000116911	0
31278	AL928657.2	AL928657.2	al928657.2	ENSDARG00000116912	0
31279	si:ch211-133h13.1	si:ch211-133h13.1	si:ch211-133h13.1	ENSDARG00000116915	0
31280	CR450785.23	CR450785.23	cr450785.23	ENSDARG00000116916	0
31281	CU367848.1	CU367848.1	cu367848.1	ENSDARG00000116917	0
31282	BX465848.2	BX465848.2	bx465848.2	ENSDARG00000116920	0
31283	CT027805.2	CT027805.2	ct027805.2	ENSDARG00000116924	0
31284	BX927243.3	si:dkey-21e2.6	si:dkey-21e2.6	ENSDARG00000116926	0
31285	CABZ01059408.1	CABZ01059408.1	cabz01059408.1	ENSDARG00000116928	0
31286	CU855879.1	CU855879.1	cu855879.1	ENSDARG00000116935	0
31287	BX927333.1	clmpa	clmpa	ENSDARG00000116937	1
31288	FP102896.1	FP102896.1	fp102896.1	ENSDARG00000116938	0
31289	CR759875.1	CR759875.1	cr759875.1	ENSDARG00000116939	0
31290	BX247944.1	BX247944.1	bx247944.1	ENSDARG00000116940	0
31291	nfil3-3	nfil3-3	nfil3-3	ENSDARG00000116941	0
31292	BX571790.1	BX571790.1	bx571790.1	ENSDARG00000116942	0
31293	BX324134.4	BX324134.4	bx324134.4	ENSDARG00000116943	0
31294	CR391935.2	CR391935.2	cr391935.2	ENSDARG00000116945	0
31295	CABZ01022569.4	CABZ01022569.4	cabz01022569.4	ENSDARG00000116946	0
31296	BX908385.1	BX908385.1	bx908385.1	ENSDARG00000116947	0
31297	BX950852.2	BX950852.2	bx950852.2	ENSDARG00000116952	0
31298	BX927365.3	BX927365.3	bx927365.3	ENSDARG00000116953	0
31299	BX908777.12	BX908777.12	bx908777.12	ENSDARG00000116954	0
31300	CABZ01051977.1	CABZ01051977.1	cabz01051977.1	ENSDARG00000116955	0
31301	BX928751.7	BX928751.7	bx928751.7	ENSDARG00000116958	0
31302	CR762392.2	CR762392.2	cr762392.2	ENSDARG00000116959	0
31303	FO704771.1	FO704771.1	fo704771.1	ENSDARG00000116963	0
31304	CR388172.15	CR388172.15	cr388172.15	ENSDARG00000116964	0
31305	CR848729.4	CR848729.4	cr848729.4	ENSDARG00000116966	0
31306	BX649247.1	BX649247.1	bx649247.1	ENSDARG00000116969	0
31307	pimr75	pimr75	pimr75	ENSDARG00000116970	0
31308	CU861448.1	CU861448.1	cu861448.1	ENSDARG00000116971	0
31309	parapinopsina	parapinopsina	parapinopsina	ENSDARG00000116976	0
31310	CABZ01010830.1	CABZ01010830.1	cabz01010830.1	ENSDARG00000116978	0
31311	CR388206.18	CR388206.18	cr388206.18	ENSDARG00000116979	0
31312	BX571768.1	BX571768.1	bx571768.1	ENSDARG00000116980	0
31313	FO904997.1	FO904997.1	fo904997.1	ENSDARG00000116982	0
31314	AL929276.2	AL929276.2	al929276.2	ENSDARG00000116984	0
31315	zgc:172315	zgc:172315	zgc:172315	ENSDARG00000116986	0
31316	FP236542.1	FP236542.1	fp236542.1	ENSDARG00000116988	0
